特征名,重要性
C7_24349845,0
C7_24530451,0
C7_24562a27,0
C7_24db17b4,0
C7_24defc3f,0
C7_24e8ca9f,0
C7_24e993b3,0
C7_2505ae8d,0
C7_2547bfde,0
C7_25504ca6,0
C7_2575d83f,0
C7_25c64e98,0
C7_23cbab1b,0
C7_3015bd7a,0
C7_30787e1b,0
C7_3081ebe2,0
C7_3086a9e9,0
C7_30da30ce,0
C7_3115c52f,0
C7_311d5143,0
C7_315c76f3,0
C7_316949b7,0
C7_31be2dc6,0
C7_31f87fe4,0
C7_2b322b66,0
C7_320d5d46,0
C7_3211a505,0
C7_32b74dd9,0
C7_32da4b59,0
C7_33393315,0
C7_3341567d,0
C7_3386c3fb,0
C7_33cca6fa,0
C7_34459022,0
C7_3447df37,0
C7_34800de8,0
C7_34cbc0af,0
C7_32079c61,0
C7_2b3acc58,0
C7_2ba364b2,0
C7_2be44e4e,0
C7_2c1c829d,0
C7_2c561953,0
C7_2c7bd1f3,0
C7_2cb4dce6,0
C7_2ce919c7,0
C7_2d332991,0
C7_2d3724a1,0
C7_2d38e2fa,0
C7_2d7ba5c7,0
C7_30067bb0,0
C7_2db71de9,0
C7_2db80152,0
C7_2dbe7afc,0
C7_2dd1fb40,0
C7_2e440430,0
C7_2e67d537,0
C7_2e8a689b,0
C7_2e95f057,0
C7_2ecb612f,0
C7_2ecc40d7,0
C7_2f61f432,0
C7_2f6a74d9,0
C7_2d897be3,0
C7_6a2daac5,0
C7_6a2e21be,0
C7_6aa33a0e,0
C7_6ad82e7a,0
C7_6b157a36,0
C7_6b277f8d,0
C7_6c338953,0
C7_6c4b228c,0
C7_6c9b7105,0
C7_6cdb3998,0
C7_6d0ca8d7,0
C7_4bd081bf,0
C7_6d490d7a,0
C7_6d5c16c7,0
C7_6da4fad5,0
C7_6de90931,0
C7_6dee85e9,0
C7_6e1da2b1,0
C7_6e6e841b,0
C7_6e895c0a,0
C7_6edd3a80,0
C7_6f208241,0
C7_6f441cf5,0
C7_6f472f0a,0
C7_6d389dca,0
C7_646e7593,0
C7_648eac94,0
C7_659ee50d,0
C7_65ae2219,0
C7_65c53f25,0
C7_65d3801d,0
C7_65e1a370,0
C7_65fd3d1c,0
C7_6641b1eb,0
C7_665f37b8,0
C7_668ca1ce,0
C7_66acf824,0
C7_69a978e2,0
C7_67537fdc,0
C7_6753ba04,0
C7_675e81f6,0
C7_6772d022,0
C7_679235ae,0
C7_67997a6a,0
C7_67b7679f,0
C7_67c29467,0
C7_6855ef53,0
C7_68e35846,0
C7_6933dec1,0
C7_6978304f,0
C7_6746bfa7,0
C7_753aa291,0
C7_75789367,0
C7_75a1052d,0
C7_75dcaaca,0
C7_761bbc1e,0
C7_76931f79,0
C7_76b637bb,0
C7_77158c8c,0
C7_776ecf80,0
C7_7770e909,0
C7_77e91f62,0
C7_6f63b155,0
C7_7817139b,0
C7_7841e8c6,0
C7_7848490d,0
C7_788ff59f,0
C7_78c0b2ff,0
C7_78f06ef9,0
C7_7956c2ff,0
C7_795f9ed0,0
C7_7a019822,0
C7_7a0ebef1,0
C7_7a15bf06,0
C7_7a8beb53,0
C7_780bcb50,0
C7_6fb62f1a,0
C7_6fbf5704,0
C7_705feb79,0
C7_7076d935,0
C7_7079e499,0
C7_707ec18a,0
C7_7083ddcc,0
C7_70daf390,0
C7_7195046d,0
C7_71a0c30f,0
C7_71af15b5,0
C7_71c23d74,0
C7_75344eff,0
C7_71ddaac7,0
C7_7227c706,0
C7_728ec517,0
C7_72c0043a,0
C7_72cf945c,0
C7_72fdf30c,0
C7_7307f77d,0
C7_73afe74f,0
C7_73d69e84,0
C7_7415122a,0
C7_744efce0,0
C7_7520dd60,0
C7_71ccc25b,0
C7_51a176d2,0
C7_51f67be2,0
C7_52283d1c,0
C7_52afb1dd,0
C7_5392de9d,0
C7_53b5f978,0
C7_5417eef9,0
C7_543f351f,0
C7_5489c59f,0
C7_54a5ff49,0
C7_54b47384,0
C7_646b4bca,0
C7_55399c41,0
C7_5547439e,0
C7_55951b61,0
C7_55a1abb6,0
C7_55fc227e,0
C7_56031262,0
C7_560a6f3a,0
C7_562725d7,0
C7_56fb669f,0
C7_5732a3f8,0
C7_575686cf,0
C7_5788f21d,0
C7_5536f925,0
C7_4bd57ddc,0
C7_4c397c64,0
C7_4c5c7066,0
C7_4d523e3d,0
C7_4d6f4495,0
C7_4d90c4ed,0
C7_4d9d55ae,0
C7_4e94fd7f,0
C7_4ef59df2,0
C7_4f33db5c,0
C7_4f4c953d,0
C7_4f9b38fe,0
C7_519d7a9a,0
C7_4feec62c,0
C7_501069e9,0
C7_50631f06,0
C7_50afe1fb,0
C7_50b436c9,0
C7_50b860ee,0
C7_50db917d,0
C7_511a53a9,0
C7_511c5ce8,0
C7_516ce6f9,0
C7_516d14cd,0
C7_5192dba2,0
C7_4fbb8022,0
C7_5f3a87ef,0
C7_5fbd9170,0
C7_5fd3419b,0
C7_60be2adb,0
C7_60c843b0,0
C7_60d4eb86,0
C7_60daccf7,0
C7_60db3a7e,0
C7_60f43665,0
C7_61775211,0
C7_61a3f3fb,0
C7_57b4bd89,0
C7_62629a0c,0
C7_62722182,0
C7_628489a8,0
C7_6284da2d,0
C7_62dcba95,0
C7_632a71f5,0
C7_634125b0,0
C7_6347187f,0
C7_63985851,0
C7_63b212f8,0
C7_63e71e46,0
C7_640081c6,0
C7_622305e6,0
C7_57de642a,0
C7_583bc341,0
C7_58ca4e16,0
C7_59434e5e,0
C7_5a772e03,0
C7_5a91237e,0
C7_5ad1a84d,0
C7_5b07414c,0
C7_5b10fdbf,0
C7_5b18f3d9,0
C7_5b9b818d,0
C7_5ba7982a,0
C7_5f29da0e,0
C7_5c5e7cd3,0
C7_5c8931c6,0
C7_5caddc07,0
C7_5ce839a9,0
C7_5ce94b48,0
C7_5cfda1ab,0
C7_5d055371,0
C7_5d859d57,0
C7_5e0c5a8e,0
C7_5e64ce5f,0
C7_5e8b4856,0
C7_5f1727f9,0
C7_5c116cc3,0
C4_e5b6ee46,0
C4_e5cd99c1,0
C4_e5d4c5ff,0
C4_e5e453f3,0
C4_e5e93890,0
C4_e6762373,0
C4_e6af62bf,0
C4_e6e40266,0
C4_e8266382,0
C4_e8290336,0
C4_e914d977,0
C7_1faa5ca1,0
C4_e9370452,0
C4_ea124ac7,0
C4_ea483df3,0
C4_ea8d7525,0
C4_ea992411,0
C4_eac732ed,0
C4_eb0337c8,0
C4_eb146ebf,0
C4_eb1fd928,0
C4_eb45e6e4,0
C4_ebab4e45,0
C4_ebc3fea2,0
C4_e9200d86,0
C4_de1dc0c1,0
C4_df04cfb6,0
C4_df302251,0
C4_df330140,0
C4_dfe0c979,0
C4_e12b252f,0
C4_e1418194,0
C4_e161fae2,0
C4_e1871028,0
C4_e230cfa2,0
C4_e2417bde,0
C4_e26ca125,0
C4_e5b2a31b,0
C4_e2dd7a30,0
C4_e31f97bb,0
C4_e3679b95,0
C4_e3801c1b,0
C4_e3cc371a,0
C4_e46bc612,0
C4_e47b9ef4,0
C4_e4dbea90,0
C4_e517f033,0
C4_e5320740,0
C4_e53b75cf,0
C4_e566ddbe,0
C4_e27d0414,0
C4_f5e5abf0,0
C4_f6a70488,0
C4_f6a71b42,0
C4_f6b5a8b1,0
C4_f6f30123,0
C4_f7d45891,0
C4_f896cab1,0
C4_f8b86b4d,0
C4_f8e5a61a,0
C4_f8f91ee1,0
C4_f8faa363,0
C4_ebc42d91,0
C4_f96c819d,0
C4_f97061f8,0
C4_f9a7e394,0
C4_f9f5807e,0
C4_fa30ea43,0
C4_fadd820a,0
C4_faf6178d,0
C4_faf9014c,0
C4_fb148005,0
C4_fb250d63,0
C4_fb7334df,0
C4_fbe29d7d,0
C4_f922efad,0
C4_ec142e08,0
C4_eca41678,0
C4_ecb0d7f8,0
C4_ece2faed,0
C4_ed30b19b,0
C4_ed7a195e,0
C4_ed7b659c,0
C4_edf762f5,0
C4_ee1bb254,0
C4_eeb6e97e,0
C4_ef4fd7f1,0
C4_f07af706,0
C4_f5a1d625,0
C4_f144ee98,0
C4_f1a4135f,0
C4_f1bee8d8,0
C4_f1d3d4bf,0
C4_f25b1ce2,0
C4_f26ad04e,0
C4_f2e08e7d,0
C4_f3cbaab6,0
C4_f438658e,0
C4_f4631fa5,0
C4_f55645df,0
C4_f56b7dd5,0
C4_f0997e9f,0
C4_caee1d0c,0
C4_cb2156cb,0
C4_cb4db510,0
C4_cb4efbc9,0
C4_cbb5af1b,0
C4_cbdd012d,0
C4_cc18289b,0
C4_cc4ecbc8,0
C4_cc8f8873,0
C4_cc9228ba,0
C4_cd08b588,0
C4_ddf693c5,0
C4_cf069647,0
C4_cf3dc9c2,0
C4_cf596c87,0
C4_d00d0f35,0
C4_d0487fd6,0
C4_d06c7ad4,0
C4_d07aa16c,0
C4_d0ac5f29,0
C4_d13a0547,0
C4_d1580706,0
C4_d235dcb8,0
C4_d2677fc7,0
C4_cd47905e,0
C4_c3b6b1ff,0
C4_c3e4b372,0
C4_c3fecae9,0
C4_c446f801,0
C4_c46c51cb,0
C4_c4e7478d,0
C4_c5312deb,0
C4_c53d77e4,0
C4_c59396e7,0
C4_c5ab649a,0
C4_c5daf919,0
C4_c688113f,0
C4_ca816d31,0
C4_c7043c4b,0
C4_c7663617,0
C4_c7e88618,0
C4_c8167e68,0
C4_c83f7247,0
C4_c874c3e3,0
C4_c8a89b8f,0
C4_c911d728,0
C4_c9160213,0
C4_c9add53e,0
C4_c9d7eaf9,0
C4_ca55061c,0
C4_c6eaa22d,0
C4_d8d7e9b7,0
C4_d8f81094,0
C4_d9638d09,0
C4_d97bf40f,0
C4_d9902ebd,0
C4_d9a67902,0
C4_d9d1d218,0
C4_d9da879c,0
C4_da0953e9,0
C4_da13cca9,0
C4_dab52c65,0
C4_d2ad7855,0
C4_dad66aab,0
C4_dae352e2,0
C4_dafdc657,0
C4_db7df398,0
C4_db839e0d,0
C4_dc56a6c8,0
C4_dc64cb2c,0
C4_dccd63ba,0
C4_dd248fab,0
C4_dd7e3fad,0
C4_dda20785,0
C4_ddf12191,0
C4_dabaa4f7,0
C4_d2eafa0a,0
C4_d2fe9681,0
C4_d34ebbaa,0
C4_d3601d6d,0
C4_d36c7514,0
C4_d392d940,0
C4_d3a03d2d,0
C4_d3c8a2de,0
C4_d3e15e1a,0
C4_d46c3907,0
C4_d4790ba4,0
C4_d502349a,0
C4_d87605f3,0
C4_d551fbe0,0
C4_d589819f,0
C4_d6b6e0bf,0
C4_d6de6491,0
C4_d6f14369,0
C4_d77f13dc,0
C4_d7832c88,0
C4_d7cd7045,0
C4_d8075db8,0
C4_d833e455,0
C4_d86c3243,0
C4_d8731300,0
C4_d50f8f77,0
C7_10b653ed,0
C7_10cfa4ce,0
C7_111121f4,0
C7_11401ad8,0
C7_11754474,0
C7_11c74443,0
C7_11d5a05b,0
C7_11ffbf5b,0
C7_122c542a,0
C7_12343fcc,0
C7_124131fa,0
C4_fc649927,0
C7_130c01bb,0
C7_1346a1ab,0
C7_1354087a,0
C7_136f2270,0
C7_13a0a6d2,0
C7_13d43af5,0
C7_140343ba,0
C7_14956523,0
C7_14ad5567,0
C7_15055a89,0
C7_15204412,0
C7_1554a783,0
C7_12c61956,0
C7_0cc37e77,0
C7_0d00feb3,0
C7_0d15d3e4,0
C7_0d21cab2,0
C7_0d3aae8d,0
C7_0d3f4163,0
C7_0d55d8f3,0
C7_0d5ac942,0
C7_0dab78da,0
C7_0dbf2675,0
C7_0dce61ea,0
C7_0dd60320,0
C7_10844cfc,0
C7_0dedf29f,0
C7_0df4df10,0
C7_0e352bf4,0
C7_0e3faf03,0
C7_0ec6f284,0
C7_0f4edcf3,0
C7_0f52e8d2,0
C7_0f59d328,0
C7_0f772d97,0
C7_0fba0dbc,0
C7_1039e33b,0
C7_103c17bc,0
C7_0dec8040,0
C7_19be9f03,0
C7_19fa9bdd,0
C7_1b1aa9ea,0
C7_1b2007fe,0
C7_1b76cf1e,0
C7_1bd5e279,0
C7_1c2172ce,0
C7_1c63b114,0
C7_1c7fe85c,0
C7_1c86e0eb,0
C7_1cb331ef,0
C7_15b50a28,0
C7_1d794a16,0
C7_1d7f26b5,0
C7_1dcabd2a,0
C7_1e1ea31c,0
C7_1e3cba9d,0
C7_1e9876db,0
C7_1ed993f4,0
C7_1f2924d9,0
C7_1f3230eb,0
C7_1f4c9380,0
C7_1f76565a,0
C7_1f8a5e2a,0
C7_1d42f25b,0
C7_15ce37bc,0
C7_15da22d0,0
C7_16401b7d,0
C7_16553469,0
C7_1662de8f,0
C7_17136be1,0
C7_172f0631,0
C7_175f4be6,0
C7_1760a525,0
C7_1771cc97,0
C7_177c6cda,0
C7_17b47bf9,0
C7_199c1eb3,0
C7_183ceacc,0
C7_184fb3cf,0
C7_18671b18,0
C7_1880ce04,0
C7_189c5ab6,0
C7_18be0b80,0
C7_18d30d60,0
C7_18ea2c75,0
C7_1913ac2e,0
C7_1919941b,0
C7_195ce981,0
C7_197b4575,0
C7_17c5d911,0
C5_89ff5705,0
C5_9c7c0ea6,0
C5_a9411994,0
C5_afcf7897,0
C5_b0530c50,0
C5_b2241560,0
C5_b4bae0ed,0
C5_b706ee81,0
C5_bf9f7f48,0
C5_cadb6f23,0
C5_db679829,0
C7_0c41b6a1,0
C5_f1d40cbe,0
C5_f281d2a7,0
C5_f3474129,0
C6_3bf701e7,0
C7_00239ba4,0
C7_0026c72e,0
C7_002fdf0c,0
C7_0038e65c,0
C7_003b71c9,0
C7_00c46cd1,0
C7_00dd27a6,0
C7_01074d39,0
C5_dd2d8e4d,0
C4_fc86bde0,0
C4_fcc6bd3d,0
C4_fd2c59d4,0
C4_fd4c1a23,0
C4_fd76fb32,0
C4_fdeabd46,0
C4_fe777073,0
C4_fe9552e7,0
C4_fea9881c,0
C4_feb6eb1a,0
C4_ff35bb3f,0
C4_ff441594,0
C5_65be028e,0
C4_ff852091,0
C5_0942e0a7,0
C5_26eb6185,0
C5_28bce97a,0
C5_2c6b8ded,0
C5_307e775a,0
C5_30903e74,0
C5_384874ce,0
C5_3bb20e22,0
C5_492fbc44,0
C5_4f8b7acc,0
C5_5a3e1872,0
C4_ff68ed17,0
C7_0636947d,0
C7_065f6748,0
C7_066186ba,0
C7_068d5672,0
C7_07d03e2a,0
C7_07d75b52,0
C7_07f0c740,0
C7_08383675,0
C7_0859ffa9,0
C7_086e9d43,0
C7_08b48f3f,0
C7_08c4540f,0
C7_01620311,0
C7_09512427,0
C7_095d6b9e,0
C7_09636619,0
C7_099d72d1,0
C7_09e42cac,0
C7_09f58120,0
C7_0a7b8169,0
C7_0adb34fd,0
C7_0aea30a9,0
C7_0b0a1a1b,0
C7_0b35b235,0
C7_0c0c2a5d,0
C7_08e57a96,0
C7_0162b421,0
C7_01a0f3f6,0
C7_01ad6a22,0
C7_01eaa539,0
C7_0284608a,0
C7_028623ac,0
C7_029d716d,0
C7_02dabf8f,0
C7_038685fb,0
C7_038c3c09,0
C7_03b3628d,0
C7_03bcb38d,0
C7_05c1e2a9,0
C7_03dda6cf,0
C7_04277bf9,0
C7_0433a7db,0
C7_0452b338,0
C7_045eef77,0
C7_0465bdc8,0
C7_048f47c3,0
C7_0492c809,0
C7_04eff078,0
C7_05263601,0
C7_052e75f4,0
C7_05adf7a2,0
C7_03db5ecd,0
C3_244c0ec2,0
C3_24b85635,0
C3_24ef584c,0
C3_25294e9a,0
C3_25a522c9,0
C3_25aad7a3,0
C3_2623adb1,0
C3_268a0825,0
C3_26d771ef,0
C3_26f01c26,0
C3_26f13523,0
C4_0167d85c,0
C3_274507c6,0
C3_2787247d,0
C3_2790f337,0
C3_27e71f25,0
C3_27ec0b73,0
C3_28037a1f,0
C3_2852a8c1,0
C3_287f8cdf,0
C3_28891684,0
C3_2948e3f4,0
C3_294c085d,0
C3_29bfb2cc,0
C3_2730ec9c,0
C3_1fbcbaeb,0
C3_20009f96,0
C3_2041209a,0
C3_20e14aa1,0
C3_210c632d,0
C3_211394f1,0
C3_213fa071,0
C3_2175d2c8,0
C3_21a3ef2b,0
C3_21aa0734,0
C3_21bc63e0,0
C3_21d514ba,0
C3_24276b1e,0
C3_223b0e16,0
C3_224c3320,0
C3_2260448d,0
C3_2273663d,0
C3_22a198d9,0
C3_22e8ec23,0
C3_233378be,0
C3_233f1b6a,0
C3_23407986,0
C3_238ebccd,0
C3_239b957d,0
C3_24178052,0
C3_21d8c8d4,0
C3_2d8004c4,0
C3_2d81b092,0
C3_2d89f89f,0
C3_2d9b2559,0
C3_2df83398,0
C3_2e60d568,0
C3_2e76fb61,0
C3_2e855da7,0
C3_2eac5651,0
C3_2ed12532,0
C3_2ee4f385,0
C3_29f98c21,0
C3_2f191e53,0
C3_2f60f9b9,0
C3_2fbf14b3,0
C3_2fd2dd9c,0
C3_2fe633cf,0
C3_2ff71034,0
C3_30448cda,0
C3_3044aaea,0
C3_30b09474,0
C3_30e99054,0
C3_31c3612f,0
C3_322bc855,0
C3_2efd4490,0
C3_2a1a2674,0
C3_2a329a21,0
C3_2a3c87a2,0
C3_2a5bdb60,0
C3_2a6115cb,0
C3_2a7fa4bc,0
C3_2af77050,0
C3_2b2f6a90,0
C3_2b88e4a9,0
C3_2b8f3e48,0
C3_2b93b8eb,0
C3_2beedeb2,0
C3_2d72b6e0,0
C3_2c2261fe,0
C3_2c2915ad,0
C3_2c3bd22e,0
C3_2c993e23,0
C3_2c9bd13b,0
C3_2ca5a244,0
C3_2cbec47f,0
C3_2d075c67,0
C3_2d240b81,0
C3_2d243b03,0
C3_2d2aad91,0
C3_2d628870,0
C3_2bef689e,0
C3_10def408,0
C3_10f2f35a,0
C3_10f4af3a,0
C3_1100da42,0
C3_113364ab,0
C3_11516144,0
C3_11859556,0
C3_11c9d79e,0
C3_11e9ef25,0
C3_11ec74e4,0
C3_11efc915,0
C3_1fad84af,0
C3_12d978b8,0
C3_12f6b3af,0
C3_1340505d,0
C3_13b87f72,0
C3_13b9e8b8,0
C3_13cd0697,0
C3_145ab28a,0
C3_145f2f75,0
C3_146cedac,0
C3_14b7568f,0
C3_14bff9cc,0
C3_153f8beb,0
C3_12970416,0
C3_0dac6040,0
C3_0dd92031,0
C3_0de84094,0
C3_0df77424,0
C3_0e3e14a7,0
C3_0e4f7fa4,0
C3_0e59782e,0
C3_0e5d808f,0
C3_0e6e151b,0
C3_0ead4018,0
C3_0ec24f93,0
C3_0ec2fff5,0
C3_109ddc69,0
C3_0f39893c,0
C3_0f3c25dd,0
C3_0f6ca84c,0
C3_0f88c0f4,0
C3_0f8b497f,0
C3_0f90b6d6,0
C3_0fa27f12,0
C3_0fa4f546,0
C3_0fc6d937,0
C3_0fc95866,0
C3_0fef7d7b,0
C3_100a3803,0
C3_0f0c61de,0
C3_1a778157,0
C3_1acd18c8,0
C3_1adc7742,0
C3_1b9ae521,0
C3_1bcd65bb,0
C3_1c0400a3,0
C3_1c1ad2b2,0
C3_1c239854,0
C3_1c2ca995,0
C3_1c3751ae,0
C3_1c82d234,0
C3_15cd09c3,0
C3_1ca4768d,0
C3_1ce5c883,0
C3_1d0eabf2,0
C3_1d45f474,0
C3_1e4bf224,0
C3_1e7a321a,0
C3_1eee82a0,0
C3_1ef76781,0
C3_1f082486,0
C3_1f468faf,0
C3_1f73524c,0
C3_1fa0a82f,0
C3_1c8bc12d,0
C3_15d7420a,0
C3_15fdbba6,0
C3_16074cc0,0
C3_16424a73,0
C3_166243dd,0
C3_1678e0d8,0
C3_168521dc,0
C3_16b30097,0
C3_16c47b7d,0
C3_16da655e,0
C3_1701e1d8,0
C3_175b5edb,0
C3_1a31a0e8,0
C3_1831d808,0
C3_1833da64,0
C3_184635e7,0
C3_186dcc1e,0
C3_18830da9,0
C3_18e45a4a,0
C3_1967b0f8,0
C3_19684ffa,0
C3_19d853db,0
C3_19dc63af,0
C3_19e69299,0
C3_19f25a8b,0
C3_1763bed2,0
C3_4bbacdd4,0
C3_4bcff5f1,0
C3_4bd49689,0
C3_4be6cb4a,0
C3_4bee8a47,0
C3_4c78bddc,0
C3_4c87e064,0
C3_4cbdf74a,0
C3_4cd4cd15,0
C3_4d03f58f,0
C3_4d17d5a5,0
C3_32bd5a3c,0
C3_4d88f82c,0
C3_4d919997,0
C3_4d9b4fc0,0
C3_4e14c1ea,0
C3_4e1c9eda,0
C3_4e6b8ab5,0
C3_4ed1f100,0
C3_4fc99c51,0
C3_5027e49f,0
C3_5037b88e,0
C3_503b9dbc,0
C3_507dd2e9,0
C3_4d7b862e,0
C3_4724f2c8,0
C3_475e2d38,0
C3_479588bb,0
C3_47a36a52,0
C3_47d2b0a5,0
C3_47ddf1bf,0
C3_47f0b0d2,0
C3_484efd3b,0
C3_48775111,0
C3_48a36cb2,0
C3_49176f10,0
C3_49337f7a,0
C3_4ba86f92,0
C3_4983bdf1,0
C3_49dc1a80,0
C3_49de910d,0
C3_4a224dac,0
C3_4a73e400,0
C3_4aac8f66,0
C3_4abe6f4a,0
C3_4ad0f0be,0
C3_4b0ad917,0
C3_4b1bf593,0
C3_4b644986,0
C3_4b9d1661,0
C3_49548883,0
C3_55ef0c4a,0
C3_5614dda1,0
C3_56416160,0
C3_56472604,0
C3_565b778a,0
C3_56986833,0
C3_56a4e482,0
C3_56c2d9d8,0
C3_56d21fde,0
C3_56fd22ba,0
C3_570fec02,0
C3_50808b4e,0
C3_57ba2e6e,0
C3_5841e1c8,0
C3_58ddcb6a,0
C3_58f2ed61,0
C3_5984ae50,0
C3_59b459f3,0
C3_59bf4643,0
C3_59f18b69,0
C3_5a1201eb,0
C3_5a27517d,0
C3_5a50b771,0
C3_5a5f8486,0
C3_578ea27e,0
C3_50b68526,0
C3_50d8de95,0
C3_50ed02b7,0
C3_50fcec91,0
C3_512be979,0
C3_51490a4e,0
C3_51546964,0
C3_5235148d,0
C3_52441c0f,0
C3_527e0f98,0
C3_5282ba70,0
C3_528b775b,0
C3_54e3c628,0
C3_52ffbd0c,0
C3_53266d8f,0
C3_5336832f,0
C3_5336cae5,0
C3_539fbf75,0
C3_53e06f71,0
C3_53ea179a,0
C3_5432921d,0
C3_54597e12,0
C3_54721f56,0
C3_548bf07a,0
C3_54d9724c,0
C3_52c6dc92,0
C3_384fd2c4,0
C3_38718b2a,0
C3_38cde383,0
C3_38e8a328,0
C3_3912fffe,0
C3_392682e7,0
C3_396df967,0
C3_39770744,0
C3_39798084,0
C3_39800186,0
C3_39ecd705,0
C3_47067d41,0
C3_3a960356,0
C3_3a963418,0
C3_3ac8257f,0
C3_3b40a9aa,0
C3_3b42f196,0
C3_3bc72a62,0
C3_3c25c46f,0
C3_3c368043,0
C3_3c623c0c,0
C3_3cabef87,0
C3_3cdb12fb,0
C3_3d443863,0
C3_39fc1a9d,0
C3_32f1141e,0
C3_332bfa7b,0
C3_333440d5,0
C3_33430e23,0
C3_339af0cf,0
C3_341322e5,0
C3_341ad6e1,0
C3_3482cb1d,0
C3_349f7d4d,0
C3_34ad56fc,0
C3_34dc29c3,0
C3_34e81346,0
C3_382be412,0
C3_35ee4e8d,0
C3_35f0e336,0
C3_361b24f0,0
C3_3651d7de,0
C3_365d1d63,0
C3_36756d04,0
C3_36f3d130,0
C3_3714af4e,0
C3_373908bb,0
C3_37757baf,0
C3_3783c552,0
C3_381d8ea3,0
C3_35e8c904,0
C3_432374c6,0
C3_4370913d,0
C3_4385e7c4,0
C3_4398975a,0
C3_43a795a8,0
C3_43ad6a52,0
C3_43b60a49,0
C3_443d5165,0
C3_444426bc,0
C3_44530b16,0
C3_4470baf4,0
C3_3e240a3e,0
C3_44e04519,0
C3_4530b12c,0
C3_45471f2f,0
C3_45785b5c,0
C3_45dd8f3e,0
C3_45ec7fd4,0
C3_46070ce6,0
C3_461f8567,0
C3_463fbf8b,0
C3_4655607d,0
C3_466148db,0
C3_46d62c57,0
C3_44713c14,0
C3_3e4271a4,0
C3_3e512a67,0
C3_3ecbe612,0
C3_3f0d2723,0
C3_3f0ffc77,0
C3_3f380c30,0
C3_3f512188,0
C3_3f71d68d,0
C3_3f7770a6,0
C3_3fc59656,0
C3_3fcf7cf9,0
C3_40933f2f,0
C3_4319f568,0
C3_40dc203b,0
C3_412e7177,0
C3_414ceaee,0
C3_418bc162,0
C3_41952f6f,0
C3_41a7042f,0
C3_4243ffb8,0
C3_42a04a35,0
C3_42afdd50,0
C3_42b9aec4,0
C3_42c664e6,0
C3_42db3232,0
C3_4098d6ac,0
C2_2ae0a573,0
C2_2aee75a8,0
C2_2c16a946,0
C2_2c2fd77c,0
C2_2c8c5f5d,0
C2_2eb7b10e,0
C2_30416b0f,0
C2_30bf41e1,0
C2_31520db9,0
C2_333137d9,0
C2_33728ce9,0
C3_0d7cdc61,0
C2_39dfaa0d,0
C2_3a6df90b,0
C2_3ab4d7f5,0
C2_3c53160c,0
C2_3cb90ca3,0
C2_3df44d94,0
C2_3e25b403,0
C2_3e4b7926,0
C2_3e50afd4,0
C2_3f0d3f28,0
C2_403ea497,0
C2_404660bb,0
C2_38d50e09,0
C2_0a765a7a,0
C2_0aadb108,0
C2_0acbc0bb,0
C2_0b8e9caf,0
C2_0c0567c2,0
C2_0ca4b7d7,0
C2_0d6ad090,0
C2_0eb070fa,0
C2_0f8a625c,0
C2_1287a654,0
C2_1329e144,0
C2_13f25995,0
C2_2a69d406,0
C2_1550810c,0
C2_1612be27,0
C2_1cf8ffb9,0
C2_1cfdf714,0
C2_207b2d81,0
C2_26a88120,0
C2_26ece8a8,0
C2_2705da39,0
C2_270cc1b8,0
C2_2796cdff,0
C2_287130e0,0
C2_298d0556,0
C2_14a8f8d6,0
C2_59ab477c,0
C2_5a88f1d5,0
C2_5b7b33dc,0
C2_5ca60b73,0
C2_5dac953d,0
C2_62e9e9bf,0
C2_637af2df,0
C2_6582398b,0
C2_681c0354,0
C2_6887a43c,0
C2_68aede49,0
C2_40ed0c67,0
C2_6c713117,0
C2_6c9c9cf3,0
C2_6e638bbc,0
C2_6f115d49,0
C2_6f609dc9,0
C2_6ffd49b0,0
C2_70a1db74,0
C2_71b67965,0
C2_71ca0a25,0
C2_73a46ff0,0
C2_73b37f46,0
C2_762b9a6f,0
C2_68b3edbf,0
C2_421b43cd,0
C2_4322636e,0
C2_46320fff,0
C2_46bbf321,0
C2_47e8ab98,0
C2_47feb5d7,0
C2_4883e3bc,0
C2_4950f9dd,0
C2_4c2bc594,0
C2_4d554e60,0
C2_4e8d18ed,0
C2_4f25e98b,0
C2_58e67aaf,0
C2_510b40a5,0
C2_512fdf0c,0
C2_52d631d9,0
C2_52e9ecfc,0
C2_52edee5f,0
C2_5368c225,0
C2_537e899b,0
C2_54b0d681,0
C2_54eacbff,0
C2_558b4efb,0
C2_56273427,0
C2_57a04a1a,0
C2_4f7e8e40,0
C1_2d7f48dd,0
C1_36a5b3ff,0
C1_39af2607,0
C1_3b65d647,0
C1_3c9d8785,0
C1_41edac3d,0
C1_439a44a4,0
C1_43b5ce4b,0
C1_45cb84c9,0
C1_49807078,0
C1_4a4e85c4,0
C2_0a519c5c,0
C1_561bf9d4,0
C1_5bfa8ab5,0
C1_5e53cc38,0
C1_5ebc3192,0
C1_64e77ae7,0
C1_65aada8c,0
C1_68a25dc5,0
C1_6ca3af46,0
C1_6e4a368f,0
C1_75ac2fe6,0
C1_7e5c2ff4,0
C1_80e4d755,0
C1_554adfdb,0
C26_f8d62db8,0
C26_f921e5fe,0
C26_f97b8737,0
C26_f9d31e0c,0
C26_fa1d538c,0
C26_fa3124de,0
C26_fb7edec8,0
C26_fbe10aa8,0
C26_fcd456fa,0
C26_fcd5a3f4,0
C26_fd6ccd1e,0
C26_fdd86175,0
C1_2d4ea12b,0
C26_ff2cdc2b,0
C26_ff86d5e0,0
